IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,timestamp
-0.025280517397508483,0.07354529024671037,0.035009439311330944,-0.018532321041322772,0.06373294289349456,-0.3050534904138738,0.26281585404609775,63054.25
0.17705836113906334,0.08781576493371442,0.021410837562065358,-0.030564809031907402,0.06330991085227745,-0.30325481857514097,0.2618949507648563,63072.5
-0.1762322102139319,0.034146517478156634,0.0033222327606021065,-0.043396054163232486,0.06236327748620983,-0.301392952110131,0.26095638640725505,63090.75
-0.08906908424338254,-0.0366146759834791,-0.016063032277348413,-0.05665614959000754,0.06088763119255011,-0.2994677976926354,0.2600003062392309,63109.0
0.11961344398014814,-0.09216026485048891,-0.032846946916622745,-0.06997518846694187,0.05887773457955703,-0.2974794362074458,0.2590268555267214,63127.25
0.10971656840163563,-0.10294456838814559,-0.04313511967161589,-0.08298326394874496,0.056328374690356585,-0.29542797297422213,0.25803617953566427,63145.5
0.01173347071396294,-0.10025648532367942,-0.04360145063975064,-0.09530858589305401,0.05323433856807478,-0.2933135133126234,0.25702842353199673,63163.75
-0.10451529231001981,-0.09255742293818028,-0.03374019393243135,-0.10659587666962532,0.04959041325583761,-0.29113616254230873,0.2560037327816561,63182.0
0.1121640306090796,-0.06986435379597157,-0.016078507123859286,-0.11655258440873509,0.045391385796771086,-0.288896025982938,0.25496225255058047,63200.25
-0.12464370300265289,-0.030003735107760377,0.005968581335705856,-0.12478390796490287,0.040632043234001186,-0.2865932089541698,0.2539041281047064,63218.5
0.12379213146345537,0.026959261115107526,0.028939416970009752,-0.13086347244860727,0.03530717261065393,-0.284227816775664,0.2528295047099721,63236.75
0.1006619552216636,0.06402780261034235,0.04938320894815838,-0.1343649029703269,0.029411560969855314,-0.2817999547670794,0.25173852763231447,63255.0
0.04117029137931582,0.04246649075095394,0.06423463091087116,-0.13486233493658734,0.022940505650778143,-0.27930972824807604,0.2506313421376717,63273.25
-0.09735957745338396,-0.0011201859912453008,0.07196570989720674,-0.1319394720511788,0.015898872289860446,-0.2767572425383125,0.24950809349198041,63291.5
-0.079740747277379,-0.03319169888288089,0.07147300136044207,-0.12525649580310996,0.008327814244125039,-0.27414260295744836,0.2483689269611785,63309.75
-0.19892456366446581,-0.014374869749098868,0.06244863127053852,-0.11464576107068633,0.00029868787257969536,-0.271465914825143,0.24721398781120327,63328.0
0.16764875666113926,0.016486950219885436,0.04715345288106679,-0.09989961847056016,-0.008111481493540991,-0.2687272834610557,0.24604342130799253,63346.25
0.23708610449504705,0.016152562701318204,0.028215609805430773,-0.08074896936650285,-0.016825668523002546,-0.26592681418484565,0.24485737271748334,63364.5
-0.23042391615541435,-0.004672960183355356,0.007058181678957378,-0.056914634800129746,-0.025766847884570405,-0.26306461231617206,0.2436559873056131,63382.75
0.015261215490829993,-0.0210844362126296,-0.016302622863962047,-0.028117591685925133,-0.03485799424700997,-0.2601407831746946,0.24243941033831962,63401.0
0.14742737127695424,0.0060368040365741,-0.04174439621977082,0.005772145828789992,-0.04402208227908682,-0.25715543208007235,0.24120778708154014,63419.25
-0.10282542215624915,0.040350461887252304,-0.0675260530366823,0.04427669915092483,-0.05318208664956622,-0.25410866435196466,0.2399612628012123,63437.5
0.05307552111484168,0.04552819451048445,-0.09152922380329033,0.08672229039686362,-0.06226098202721384,-0.2510005853100308,0.2386999827632733,63455.75
0.034094473037080755,0.01584723705084304,-0.112648174372123,0.1324226130501919,-0.071181743080795,-0.24783130027393002,0.23742409223366076,63474.0
0.023471563232936886,-0.035572153883593215,-0.1327031871015226,0.18058649796119142,-0.07986734447907519,-0.24460091456332164,0.23613373647831196,63492.25
-0.042056229271318725,-0.08765868091789565,-0.15381317196915673,0.22998151342881964,-0.0882407608908199,-0.2413095334978654,0.23482906076316493,63510.5
-0.03236762898453801,-0.08557001801463185,-0.17768111134590467,0.2791309750178605,-0.09622496698479456,-0.23795726239722,0.23351021035415642,63528.75
0.04787008032742684,-0.02455676932710961,-0.20531337515217343,0.32648807529036933,-0.10374293742976462,-0.2345442065810449,0.23217733051722422,63547.0
0.01875063811024574,0.055295603078084156,-0.23764874977501924,0.3703692579768059,-0.11071764689449555,-0.23107047136899944,0.2308305665183055,63565.25
-0.06443958061667872,0.12044621160334758,-0.2753453833730448,0.40875011853646137,-0.11707207004775275,-0.22753616208074307,0.22947006362333816,63583.5
0.07202240823948294,0.10165527904031646,-0.3175875337246212,0.439652642585727,-0.12272918155830172,-0.22394138403593494,0.2280959670982594,63601.75
-0.07239254185960935,-0.010501158833518563,-0.3574595892486764,0.4611332640268679,-0.12761195609490802,-0.22028624255423435,0.22670842220900664,63620.0
0.07198638766704696,-0.10810259388130347,-0.38631287584284524,0.47124841676214885,-0.13164336832633688,-0.21657084295530082,0.2253075742215176,63638.25
-0.07360315532321621,-0.10439123267716373,-0.3961734345504104,0.46820860433067857,-0.13476586197789708,-0.21279529055879334,0.22389356840172947,63656.5
0.06085093126408306,-0.031122763797653642,-0.38342103106747405,0.4509569589158332,-0.13699954691628677,-0.2089599007691544,0.22246655001557988,63674.75
0.049276453538363484,0.03382865818456637,-0.35120902499524465,0.41933343764381015,-0.13838316172561557,-0.20506582932995743,0.22102666432900614,63693.0
-0.025251120533252444,0.04549375296363014,-0.30517536251249777,0.3744125480938709,-0.13895523490521047,-0.20111444206955903,0.21957405660794563,63711.25
0.009986912520010736,0.022896046119230556,-0.24936950883602588,0.3175812754940911,-0.13875429495439837,-0.19710710481631596,0.21810887211833613,63729.5
-0.043045424466811345,-0.0024886042773724745,-0.18130636172106376,0.2502353857551516,-0.13781896172748265,-0.19304509204360815,0.216631256126115,63747.75
0.05706497834198769,0.0009667236117584791,-0.09541146969018958,0.1737706447877338,-0.13618822049867316,-0.1889293128049091,0.21514135389721942,63766.0
-0.06592705187601998,0.00875080266596517,0.017672050350748467,0.08958281850251874,-0.13390114789715615,-0.18476058479871618,0.21363931069758715,63784.25
-0.051346231325076624,-0.028593142727312264,0.16123217336961715,-0.0009323271898123838,-0.13099682055211803,-0.1805397257235265,0.21212527179315557,63802.5
0.09568799011833476,-0.10217647337380831,0.32535919319969914,-0.09637902637857833,-0.12751431509274508,-0.17626755327783697,0.21059938244986204,63820.75
-0.004033751859075757,-0.2252211266193698,0.49672739465119625,-0.19536151315309805,-0.12349270814822365,-0.17194488516014508,0.20906178793364413,63839.0
-0.08020706199648293,-0.3271242799056972,0.6609005430560477,-0.29648402160269066,-0.11897107634774,-0.1675725390689476,0.2075126335104393,63857.25
0.011919772920649023,-0.3683829469334342,0.8021654220514248,-0.39835078581667405,-0.1139884963204805,-0.16315133270274176,0.2059520644461848,63875.5
0.041015847631474124,-0.34284058058983674,0.8978698729364963,-0.4995660398843678,-0.10858404469563143,-0.15868208376002493,0.20438022600681827,63893.75
-0.016289826387794158,-0.2631889249842065,0.9156343665301249,-0.5986482729297997,-0.10279679810237921,-0.15416560993929415,0.20279726345827717,63912.0
0.07204459143030044,-0.14814956538005855,0.8270238860277251,-0.6937964743905811,-0.09666583316991008,-0.1496027289390462,0.2012033220664988,63930.25
0.08995672163597755,0.06602744239052,0.6246657809442318,-0.783217809438034,-0.09023022652741038,-0.14499425845777866,0.19959854709742098,63948.5
-0.12816816669649497,0.4138230918150648,0.32789018312566204,-0.8651429234182303,-0.0835290548040665,-0.1403410161939885,0.19798308381698093,63966.75
0.12271302133257594,0.9135421327715431,-0.03461435779782861,-0.9378024616772407,-0.07660139462906469,-0.13564381984617285,0.19635707749111594,63985.0
-0.022403714943896532,1.4258201155495351,-0.41976399704091777,-0.999427069561137,-0.0694863226315913,-0.13090348711282893,0.19472067338576382,64003.25
-0.0534374761356793,1.856386866592509,-0.7808760660294859,-1.0482473924159919,-0.062222915440832666,-0.12612083569245364,0.19307401676686173,64021.5
-0.03381345715082894,2.1467631852062836,-1.07674177475348,-1.0824940755878758,-0.054850249685975114,-0.12129668328354438,0.1914172529003473,64039.75
0.1381686153996998,2.2761402931510775,-1.2894792239543438,-1.1003977644228609,-0.04740740199620493,-0.11643184758459806,0.1897505270521582,64058.0
0.24979258290296952,2.1700782959576967,-1.4136319661421308,-1.1001925463492352,-0.03993000691849168,-0.11152714629411202,0.1880739844882313,64076.25
0.6605103475751197,1.7913148837168065,-1.4500791992158275,-1.0801264381604194,-0.032439769634673564,-0.10658339711058322,0.1863877704745047,64094.5
1.258009710333199,1.101787915041579,-1.4004353669308793,-1.0389423642440627,-0.0249543090993144,-0.1016014177325089,0.18469203027691466,64112.75
2.0181501117151495,0.11404760892428882,-1.2643516275749094,-0.9773466954919017,-0.017491083230713536,-0.09658202585838617,0.18298690916140026,64131.0
2.8138239766724826,-1.0468158000563532,-1.040988318068584,-0.8965366241626328,-0.010067549947170289,-0.09152603918671202,0.18127255239389817,64149.25
3.3600914653563803,-2.1648818125213154,-0.7295057753325668,-0.7977093425149483,-0.002701167166983995,-0.08643427541598389,0.17954910524034554,64167.5
3.8899855537233834,-3.001402744896915,-0.32906433628752785,-0.6820620428075416,0.0045906071915459935,-0.08130755224469871,0.17781671296668058,64185.75
3.363662310264172,-3.5356627767504314,0.15651243275268736,-0.5507919172991066,0.011790315210120151,-0.0761466873713536,0.1760755208388403,64204.0
2.6805591788627288,-3.5476922988138084,0.697808801245588,-0.4050961582483373,0.018880498970439422,-0.07095249849444586,0.17432567412276223,64222.25
-7.169707187518301,-2.293459578912438,1.2326754066634782,-0.2461719579139265,0.02584370055420397,-0.06572580331247228,0.17256731808438275,64240.5
-7.523025384720952,-0.019090125537676958,1.6907699759492985,-0.07521650855456875,0.032662462043114966,-0.06046741952393038,0.1708005979896426,64258.75
6.742713930584088,2.259620629616137,2.0014368200776302,0.10657299757104279,0.03931932551887264,-0.055178164827317064,0.16902565910447648,64277.0
10.0851394354282,3.375487521152589,2.094020250023051,0.29799936820421397,0.045796833063177764,-0.04985885692112954,0.1672426466948218,64295.25
8.496649999040736,2.573308395756538,1.9162091179969842,0.49723276557018886,0.05207752675773107,-0.04451031350386486,0.16545170602661496,64313.5
3.7515400418607348,0.5746543660200101,1.4894472226503555,0.6995359883378186,0.05814394868423314,-0.03913335227402033,0.16365298236579542,64331.75
-2.3294109380184924,-1.5012668288400066,0.8550300298395055,0.898032063691327,0.0639786409243846,-0.033728790930093115,0.16184662097830213,64350.0
-7.2921792500718166,-2.5152335420383345,0.054629786912902864,1.0854672373228,0.0695641455598859,-0.02829744717057991,0.16003276713007092,64368.25
5.8062781472065685,-1.692204853657199,-0.8456502828942607,1.2545877549243216,0.07488300467243787,-0.022840138693978298,0.15821156608703665,64386.5
2.995718827384219,0.21355532061257768,-1.6819830527999422,1.3981398621879761,0.0799177603437414,-0.01735768319878524,0.1563831631151403,64404.75
-3.798075817769846,1.4422138709919945,-2.2661104201353854,1.5088698048058478,0.08465095465549646,-0.011850898383497874,0.15454770348031932,64423.0
3.977168291765352,0.7481459923051593,-2.407643775086904,1.5795238284700208,0.08906512968940444,-0.006320601946613605,0.15270533244850795,64441.25
-4.9261499301856775,-0.3674929830070608,-1.9093365954272787,1.6045122950387611,0.09314282752716524,-0.0007676115866288367,0.15085619528564778,64459.5
6.296881234842593,-0.37902715731083014,-0.6822931934279937,1.5848909128629947,0.09687770842253272,0.004807254997958456,0.14900043725767206,64477.75
-7.806288302673592,0.16223082451181178,0.9024673529784397,1.523335033771626,0.10030790531746964,0.010403180108651544,0.14713820363052127,64496.0
9.00339153545828,-0.15518713852862787,2.180520254250698,1.4225088914215,0.103482669325992,0.0160193460469532,0.14526963967013184,64514.25
-9.208601037175203,-0.36026061252208663,2.4177570505538286,1.2850767194694652,0.1064512515621152,0.02165493511436645,0.14339489064244215,64532.5
8.250188972584628,0.985591703929061,1.3302859495402986,1.1156944370253028,0.10926290313985522,0.02730912961239408,0.14151410181338858,64550.75
-4.995134543729352,1.0635822954039464,-0.25908566450487985,0.9269847050105379,0.11196687517322787,0.03298111184253882,0.13962741844890905,64569.0
-6.46557178428933,-0.9513427079295301,-1.647743548633331,0.7335618697996267,0.11461241877624885,0.038670064106303755,0.13773498581493943,64587.25
7.745389382569914,-3.4024302871790684,-2.280591078458493,0.5500402777670289,0.11724878506293375,0.04437516870519157,0.13583694917742073,64605.5
-10.061460446560087,-0.3297621431029087,-1.8224756588003752,0.3879839592180063,0.11992522514729846,0.05009560794070518,0.13393345380228777,64623.75
11.270913257883919,4.740043651601601,-0.7701875912348155,0.24675568018103988,0.12269099014335864,0.05583056411434744,0.13202464495547692,64642.0
-10.319218603082755,3.2035271053845378,0.27480158613204936,0.12266789061541308,0.12559533116513,0.06157921952762137,0.13011066790293074,64660.25
8.524018205189734,-1.2742322575731546,1.1242382858287034,0.012033040480410515,0.12868749932662843,0.06734075648202961,0.12819166791057837,64678.5
-0.8780285243568322,-3.1561951590411534,1.693173408042287,-0.08883642026468379,0.1320167457418698,0.0731143572790752,0.126267790244365,64696.75
-8.706198404243557,-3.984479015326227,1.8966578529599403,-0.18362804166058494,0.13563232152486943,0.07889920422026085,0.1243391801702233,64715.0
11.330488336361224,-5.1015522260879145,1.6496517588520792,-0.275938611831289,0.13958347778964333,0.08469447960708958,0.12240598295409437,64733.25
-13.7216598924101,-1.5651869649272006,0.9388197509629521,-0.3690018712339088,0.14391946565020697,0.09049936574106428,0.12046834386191506,64751.5
13.728237305055021,4.798959870511955,0.03900583118290985,-0.4659607984088383,0.1486895362205765,0.09631304492368756,0.11852640815961966,64769.75
-11.875572500180025,2.6972253591897686,-0.7462612106527233,-0.5699583718964709,0.1539429406147676,0.10213469945646254,0.11658032111314663,64788.0
10.672701289900427,-4.355423620102855,-1.2869835714915676,-0.6841375702371995,0.15972892994679566,0.10796351164089192,0.11463022798843596,64806.25
7.892248116440729,-4.629333045007988,-1.496546194976975,-0.8116413719714172,0.16609675533067653,0.1137986637784788,0.11267627405142375,64824.5
-12.399459430345688,0.4327007398894564,-1.3262499616889745,-0.9533257608290647,0.17309566788042635,0.11963933817072572,0.11071860456804816,64842.75
12.868331180129688,4.678937258134331,-0.8790594999542635,-1.100898741298268,0.18077491871006043,0.1254847171191359,0.10875736480424482,64861.0
-12.161184257391485,1.1371920258048591,-0.29388138959650456,-1.2437813230566999,0.18918375893359465,0.131333982925212,0.10679270002595084,64879.25
11.398188630374332,-4.670621161321462,0.29827373131948354,-1.3713945157820338,0.19837143966504492,0.1371863178904567,0.10482475549910468,64897.5
6.643172740509837,-4.382238463911263,0.7824364573738493,-1.4731593291519418,0.20838721201842647,0.14304090431637337,0.10285367648964633,64915.75
-12.253791820443633,0.09615955908914837,1.099906371967778,-1.5384967728440977,0.21928032710775544,0.14889692450446443,0.10087960826351162,64934.0
12.855612664019164,4.11022179156431,1.206050305707712,-1.5568278565361744,0.23110003604704818,0.15475356075623298,0.09890269608663331,64952.25
-12.578261284950258,4.118380200906463,1.0726862227343463,-1.5203752367119192,0.24384341506815826,0.16060999537318166,0.09692308522495657,64970.5
-5.5227650104031545,1.9617375990903354,0.7420465935615997,-1.4325681570793787,0.25729884087429894,0.16646541065681364,0.09494092094441413,64988.75
9.991701731004275,-0.19932778909535587,0.29125491118258495,-1.2996375081526745,0.27120251528652134,0.17231898890863157,0.09295634851094496,65007.0
-9.046096285248934,-1.1252404432333591,-0.19795535917335352,-1.1278141804459259,0.2852906401258768,0.1781699124301384,0.09096951319048491,65025.25
8.23097671367832,-1.8208500402684953,-0.6438507522768679,-0.9233290644732561,0.29929941721341696,0.1840173635228369,0.08898056024897187,65043.5
9.06516295386687,-2.3624761103853156,-0.9646978028986113,-0.6924130507487847,0.31296504837019296,0.18986052448823015,0.08698963495234743,65061.75
-9.425750136221998,-2.3430537292099536,-1.090968711939906,-0.4412317205948347,0.3260237354172568,0.1956985776278209,0.08499688256654482,65080.0
9.63994888960395,-1.2299383630301526,-1.0097404376659223,-0.17657772503921937,0.33821168017565917,0.20153070524311179,0.08300244835749938,65098.25
0.36246135413799885,0.3062447994596593,-0.7514239758372342,0.09126836819129061,0.34926508446645305,0.20735608963560598,0.0810064775911535,65116.5
-9.579938739308078,1.2675181883604312,-0.35421241505560036,0.35113768489723896,0.3589201501106877,0.2131739131068063,0.079009115533441,65134.75
9.413190649011781,0.9469595005630002,0.13435275285304643,0.5918613508791649,0.366913078929416,0.21898335795821539,0.07701050745030495,65153.0
-6.318928025078281,-0.14850580525554521,0.618245058198439,0.8022704919376142,0.37298007274368883,0.22478360649133644,0.07501079860767672,65171.25
-8.78064379205113,-0.7772022210264286,0.947724168195635,0.9711962338731259,0.3768573333745582,0.23057384100767223,0.07301013427149267,65189.5
8.354286189822451,-0.10789489197286203,1.0047152311495924,1.0874697024862454,0.3782810626430745,0.23635324380872547,0.07100865970769953,65207.75
-8.079283328587762,0.7071033433112819,0.8390609640552581,1.143031839117635,0.37698753079109926,0.2421209287751905,0.06900652018222536,65226.0
-6.38557426898341,0.3534562084979971,0.5364195320526023,1.1422255109745383,0.3727513225454677,0.24787503159672103,0.0670038609610107,65244.25
8.37742121096488,-0.4963436937637623,0.2013307417335081,1.0923332939262076,0.36552001596316097,0.2536108015109382,0.06500082730999501,65262.5
-8.728347694660771,-0.7734384768257991,-0.05616773606212951,1.0005173807384897,0.3553622767123679,0.25932278324765756,0.06299756449511258,65280.75
-4.9274174691210675,-0.13852029473227004,-0.16133451245924962,0.8739192024748711,0.3423675321636464,0.26500552153669465,0.060994217782302386,65299.0
9.137154250292587,0.6462633803626873,-0.1806133264420974,0.7196801901988312,0.32662520968755115,0.27065356110786487,0.05899093243750337,65317.25
-9.1076004885176,0.7158491142695943,-0.21497984015319288,0.5449417749738537,0.30822473665464,0.2762614466909835,0.05698785372664931,65335.5
-2.950192060286864,0.04256497017995554,-0.3368814904786017,0.35684538786342146,0.28725554043547,0.28182372301586567,0.05498512691568071,65353.75
8.640838850608475,-0.5735377980010846,-0.5161181953769362,0.16253245993101742,0.26380704840059593,0.28733493481232725,0.05298289727053343,65372.0
-8.131949279050597,-0.41616185775107273,-0.6889368125814332,-0.030855577759877528,0.23796868792057652,0.2927896268101837,0.05098131005714642,65390.25
2.115957155305677,0.24727362412917378,-0.756126528290818,-0.21617729414577908,0.20982988636596675,0.29818234373925007,0.048980510541457085,65408.5
5.95491864955861,0.41464535631652394,-0.5978264831245478,-0.3863446705317258,0.17948007110732403,0.3035076303293421,0.046980643989400245,65426.75
-4.187055214978157,-0.38387636293200267,-0.15991366266352078,-0.5340928182737884,0.14700866951520514,0.3087600313102747,0.04498185566691588,65445.0
2.4493042988452163,-0.43215976612696017,0.3417193571190586,-0.6506481834043593,0.11250510896016604,0.31393409141186357,0.04298429083994243,65463.25
-1.4711983674689675,0.45555537909158633,0.6508536116039878,-0.7268466925327821,0.07605881681276327,0.3190243553639247,0.0409880947744142,65481.5
-0.7158382437943268,0.4331798807974271,0.6020069506436152,-0.755927391077886,0.0377592204435543,0.3240253678962725,0.0389934127362706,65499.75
2.1512175098497472,-0.14978801029998662,0.3140316868383462,-0.7408005218296178,-0.0022455306437321704,0.32893167373872306,0.037000389991448425,65518.0
-2.9274739084213905,-0.35270058182346553,-0.014256868204418259,-0.6870410182115151,-0.043545715121260195,0.33373781762109167,0.03500917180588568,65536.25
3.309016754068101,0.09606984403033916,-0.22618622286391343,-0.6003892689459552,-0.08556615636235683,0.3384383442731935,0.03301990344551906,65554.5
-3.142191386220947,0.14680096011374083,-0.346443564353335,-0.4866123460467276,-0.12770499444893457,0.3430277984248441,0.031032730176286744,65572.75
2.7130966386450317,-0.01919975274312572,-0.4381266655890783,-0.3523211752749788,-0.16936036946290514,0.34750072480585886,0.029047797264125864,65591.0
2.081593488192652,0.010519770542295234,-0.46952276181585056,-0.20737879590901642,-0.2099304214861806,0.3518516681460535,0.02706524997497383,65609.25
-2.3668808804981327,-0.1135748041238901,-0.30881963604836116,-0.061322597834027194,-0.2488132906006729,0.35607517317524306,0.025085233574768044,65627.5
2.7309359802393507,-0.44851803908389126,-0.02334982411774099,0.07913851954281373,-0.28540711688829346,0.36016578462324295,0.023107893329446943,65645.75
-3.3108252602738446,-0.10085529236385518,0.22309781492299688,0.20797195406577043,-0.3191100404309548,0.36411804721986873,0.021133374504946633,65664.0
-3.6367758890919504,0.8311006351788547,0.35745282122734495,0.31914510357910664,-0.34932020131056846,0.3679265056949358,0.019161822367204782,65682.25
3.5748554153305476,1.3428009001522256,0.33186457547065173,0.40841995934013037,-0.37543573960904664,0.3715857047782595,0.017193382182160082,65700.5
-3.0830274739173578,0.12041156204004849,0.1288812587936578,0.4785632577214769,-0.39685479540830115,0.37509018919965537,0.015228199215747605,65718.75
-1.4689537250338744,-1.6697444607095662,-0.12043484460565299,0.5334418143614185,-0.4129755087902439,0.3784345036889389,0.013266418733907605,65737.0
2.6429994736409936,-1.86034217508743,-0.2474442764117257,0.5767488163613762,-0.4231960198367867,0.3816131929759251,0.0113081860025758,65755.25
-3.3458813305892994,0.3834046711013267,-0.14337091427069112,0.6095763919553135,-0.42691446862984156,0.3846208017904296,0.009353646287689981,65773.5
4.30612010567906,1.7127478132677922,0.061108020324574686,0.6226124339073655,-0.42352793516269294,0.38745081477364046,0.007402944855188198,65791.75
-3.4005944614181054,0.3199978506906089,0.198826888149089,0.604141482110889,-0.41262696507079605,0.39009247621223647,0.005456226971005912,65810.0
-4.645623286748409,-1.235065179266458,0.19424843782341006,0.5451101855187299,-0.3945918678876976,0.3925339703042682,0.0035136379010831135,65828.25
3.782056175977393,-0.49854436882631886,0.02715263879027601,0.4438846066880589,-0.3700006591436252,0.39476348124778743,0.001575322911356689,65846.5
-2.956965530124291,0.6710847521599468,-0.16684205304563562,0.29964836251510535,-0.33943135436880534,0.39676919324084475,-0.0003585727322369952,65864.75
3.018586983391618,0.16904404354804575,-0.2354038841316725,0.11132163721267077,-0.3034619690934654,0.3985392900432065,-0.0022879033254750106,65883.0
-4.042986028491617,-0.2442466204017016,-0.12385779662638384,-0.11537527023804092,-0.26267051884783243,0.40006195366149877,-0.004212521410994397,65901.25
0.10797716940797913,-0.0397244584134904,0.1374389955003084,-0.3472635762586511,-0.21763501916213326,0.4013253656640624,-0.00613227909314775,65919.5
6.390991851045191,0.10323293992966917,0.3708584935018359,-0.5433322804081255,-0.1689334855665954,0.4023177076192387,-0.008047028476287993,65937.75
-6.384820026798188,-0.17405132172589063,0.3783694279664849,-0.6686507876366359,-0.11714393359144515,0.40302716109536785,-0.00995662166476523,65956.0
-0.9515368512818047,0.21259457940686557,0.08796309186229456,-0.7137351013164601,-0.06290351792382445,0.4034419076045649,-0.01186091070670811,65974.25
